fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,forecast_consumption_kwh,peak_risk_score,peak_alert,baseline_forecast_kwh,baseline_peak_risk_score,baseline_peak_alert,forecast_delta_kwh,forecast_delta_pct,peak_risk_delta,alert_changed,alert_transition
L4T,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-5C,-5.0,2.7,-2.3,NORMAL,9415.028204201228,9.4075534e-05,False,8867.250247464186,4.4465567e-05,False,547.7779567370417,6.177540290956518,4.9609967e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,9045.527913769507,7.0990085e-05,False,8867.250247464186,4.4465567e-05,False,178.27766630532096,2.0105180448279776,2.6524518e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 00:00:00,1,Baseline,0.0,2.7,2.7,NORMAL,8867.250247464186,4.4465567e-05,False,8867.250247464186,4.4465567e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+2.5C,2.5,2.7,5.2,NORMAL,8678.755598420688,3.0831325e-05,False,8867.250247464186,4.4465567e-05,False,-188.4946490434977,-2.1257395898734504,-1.3634242e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+5C,5.0,2.7,7.7,NORMAL,8646.913134658758,2.3836266e-05,False,8867.250247464186,4.4465567e-05,False,-220.33711280542775,-2.4848414858759478,-2.06293e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-5C,-5.0,2.7,-2.3,NORMAL,8991.826508586188,6.6696426e-05,False,8454.226383170035,4.7154306e-05,False,537.6001254161529,6.358951145268148,1.954212e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,8722.072818343213,6.14641e-05,False,8454.226383170035,4.7154306e-05,False,267.8464351731782,3.1681956814686725,1.4309797e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 01:00:00,2,Baseline,0.0,2.7,2.7,NORMAL,8454.226383170035,4.7154306e-05,False,8454.226383170035,4.7154306e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+2.5C,2.5,2.7,5.2,NORMAL,8248.241669813444,2.8243152e-05,False,8454.226383170035,4.7154306e-05,False,-205.98471335659087,-2.4364702814990613,-1.8911154e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+5C,5.0,2.7,7.7,NORMAL,8160.9691790508905,2.1921334e-05,False,8454.226383170035,4.7154306e-05,False,-293.25720411914426,-3.468764506980037,-2.5232972e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-5C,-5.0,2.7,-2.3,NORMAL,8687.815263056338,4.0870993e-05,False,8147.954718737094,2.9230729e-05,False,539.8605443192446,6.625718514092592,1.1640264e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,8378.387351415859,3.5028195e-05,False,8147.954718737094,2.9230729e-05,False,230.432632678765,2.8281039921449307,5.7974667e-06,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 02:00:00,3,Baseline,0.0,2.7,2.7,NORMAL,8147.954718737094,2.9230729e-05,False,8147.954718737094,2.9230729e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+2.5C,2.5,2.7,5.2,NORMAL,8008.84279237089,1.6979577e-05,False,8147.954718737094,2.9230729e-05,False,-139.111926366204,-1.7073232629324906,-1.2251152e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+5C,5.0,2.7,7.7,NORMAL,7981.668036495261,1.8512372e-05,False,8147.954718737094,2.9230729e-05,False,-166.28668224183275,-2.0408395478614865,-1.0718357e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-5C,-5.0,2.7,-2.3,NORMAL,8641.425085436775,0.000109275345,False,8161.362185913157,4.832891e-05,False,480.0628995236175,5.882141835982057,6.0946433e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,8359.462151838605,7.7581375e-05,False,8161.362185913157,4.832891e-05,False,198.09996592544758,2.4272904622144593,2.9252464e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 03:00:00,4,Baseline,0.0,2.7,2.7,NORMAL,8161.362185913157,4.832891e-05,False,8161.362185913157,4.832891e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+2.5C,2.5,2.7,5.2,NORMAL,8055.1447061730505,2.2474325e-05,False,8161.362185913157,4.832891e-05,False,-106.21747974010668,-1.301467540840699,-2.5854586e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+5C,5.0,2.7,7.7,NORMAL,7975.8010401900365,2.1715821e-05,False,8161.362185913157,4.832891e-05,False,-185.56114572312072,-2.2736540971482286,-2.661309e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-5C,-5.0,2.7,-2.3,NORMAL,9162.826260765532,0.00013294835,False,8529.098358172878,8.5999505e-05,False,633.7279025926546,7.4301863571006255,4.6948844e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,8753.480084073508,0.00010429585,False,8529.098358172878,8.5999505e-05,False,224.38172590063004,2.6307789695685675,1.8296341e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 04:00:00,5,Baseline,0.0,2.7,2.7,NORMAL,8529.098358172878,8.5999505e-05,False,8529.098358172878,8.5999505e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+2.5C,2.5,2.7,5.2,NORMAL,8453.048020202532,3.5038887e-05,False,8529.098358172878,8.5999505e-05,False,-76.05033797034594,-0.891657415317199,-5.0960618e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+5C,5.0,2.7,7.7,NORMAL,8415.6838594481,4.032949e-05,False,8529.098358172878,8.5999505e-05,False,-113.41449872477824,-1.3297360865360468,-4.5670015e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-5C,-5.0,2.7,-2.3,NORMAL,9525.071744115357,0.00036518506,False,9163.077918983287,0.00011538722,False,361.9938251320709,3.9505701941279234,0.00024979783,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,9362.988283779945,0.00023676637,False,9163.077918983287,0.00011538722,False,199.91036479665854,2.1816944760722947,0.00012137915,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 05:00:00,6,Baseline,0.0,2.7,2.7,NORMAL,9163.077918983287,0.00011538722,False,9163.077918983287,0.00011538722,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+2.5C,2.5,2.7,5.2,NORMAL,9096.55510423135,5.5591994e-05,False,9163.077918983287,0.00011538722,False,-66.5228147519374,-0.7259876576419926,-5.9795228e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+5C,5.0,2.7,7.7,NORMAL,9037.835208844564,5.6117016e-05,False,9163.077918983287,0.00011538722,False,-125.24271013872203,-1.3668192199834384,-5.9270205e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-5C,-5.0,2.7,-2.3,NORMAL,10196.895860243752,0.00012691408,False,9868.79231439193,4.351455e-05,False,328.10354585182176,3.324657520387164,8.339953e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,10008.574997921078,0.00010409425,False,9868.79231439193,4.351455e-05,False,139.7826835291471,1.4164112393499069,6.0579703e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 06:00:00,7,Baseline,0.0,2.7,2.7,NORMAL,9868.79231439193,4.351455e-05,False,9868.79231439193,4.351455e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+2.5C,2.5,2.7,5.2,NORMAL,9734.039189495328,3.5641428e-05,False,9868.79231439193,4.351455e-05,False,-134.75312489660246,-1.365446962543616,-7.873121e-06,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+5C,5.0,2.7,7.7,NORMAL,9654.467192734584,2.9210523e-05,False,9868.79231439193,4.351455e-05,False,-214.32512165734624,-2.1717461957811195,-1.4304025e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,2.7,-2.3,NORMAL,10620.180842777936,0.00011193131,False,10357.341409271143,4.58001e-05,False,262.8394335067933,2.537711398327745,6.613121e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,10475.284764561886,9.8910605e-05,False,10357.341409271143,4.58001e-05,False,117.94335529074306,1.1387416000902384,5.3110503e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,2.7,2.7,NORMAL,10357.341409271143,4.58001e-05,False,10357.341409271143,4.58001e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,2.7,5.2,NORMAL,10216.136669049147,3.2994754e-05,False,10357.341409271143,4.58001e-05,False,-141.20474022199596,-1.3633299767023195,-1.2805347e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,2.7,7.7,NORMAL,10188.76586329674,2.9744991e-05,False,10357.341409271143,4.58001e-05,False,-168.5755459744032,-1.6275947592449407,-1.605511e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,2.7,-2.3,NORMAL,11097.805814546615,0.00011204109,False,10744.766504984756,5.783667e-05,False,353.0393095618583,3.285686193348872,5.4204418e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,10903.950745996342,0.00011053926,False,10744.766504984756,5.783667e-05,False,159.18424101158598,1.4815048883355126,5.2702588e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,2.7,2.7,NORMAL,10744.766504984756,5.783667e-05,False,10744.766504984756,5.783667e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,2.7,5.2,NORMAL,10655.66875392728,4.6951533e-05,False,10744.766504984756,5.783667e-05,False,-89.09775105747576,-0.8292199836649886,-1.0885138e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,2.7,7.7,NORMAL,10593.319118166344,2.6550357e-05,False,10744.766504984756,5.783667e-05,False,-151.44738681841227,-1.4094990965895087,-3.1286312e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,2.7,-2.3,NORMAL,11170.980939950223,0.000102518505,False,10955.553126249924,6.825565e-05,False,215.42781370029843,1.9663800742668587,3.4262855e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11046.161662699998,0.00010654148,False,10955.553126249924,6.825565e-05,False,90.6085364500741,0.8270557899351753,3.8285834e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 09:00:00,10,Baseline,0.0,2.7,2.7,NORMAL,10955.553126249924,6.825565e-05,False,10955.553126249924,6.825565e-05,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+2.5C,2.5,2.7,5.2,NORMAL,10822.215917550637,7.007923e-05,False,10955.553126249924,6.825565e-05,False,-133.33720869928766,-1.2170741829529959,1.8235805e-06,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+5C,5.0,2.7,7.7,NORMAL,10743.872871404401,3.579778e-05,False,10955.553126249924,6.825565e-05,False,-211.68025484552345,-1.9321731400154454,-3.245787e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-5C,-5.0,2.7,-2.3,NORMAL,11520.596069397105,0.0003970984,False,11207.99578452573,0.00032700485,False,312.60028487137424,2.789082819811232,7.009355e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11344.797311701675,0.00041105048,False,11207.99578452573,0.00032700485,False,136.801527175945,1.2205708300213625,8.4045634e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 10:00:00,11,Baseline,0.0,2.7,2.7,NORMAL,11207.99578452573,0.00032700485,False,11207.99578452573,0.00032700485,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+2.5C,2.5,2.7,5.2,NORMAL,11129.128219228005,0.00017456431,False,11207.99578452573,0.00032700485,False,-78.86756529772538,-0.7036723319133786,-0.00015244054,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+5C,5.0,2.7,7.7,NORMAL,11061.868169476533,8.436948e-05,False,11207.99578452573,0.00032700485,False,-146.12761504919763,-1.3037800678953508,-0.00024263537,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-5C,-5.0,2.7,-2.3,NORMAL,11876.81066185753,0.0007969202,False,11331.421431613224,0.00056978216,False,545.3892302443055,4.8130698653810455,0.00022713805,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11435.574689364714,0.00083473977,False,11331.421431613224,0.00056978216,False,104.15325775148995,0.9191543918834014,0.0002649576,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 11:00:00,12,Baseline,0.0,2.7,2.7,NORMAL,11331.421431613224,0.00056978216,False,11331.421431613224,0.00056978216,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+2.5C,2.5,2.7,5.2,NORMAL,11280.484596349783,0.00032046047,False,11331.421431613224,0.00056978216,False,-50.936835263441026,-0.44951849660567506,-0.0002493217,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+5C,5.0,2.7,7.7,NORMAL,11183.102570477624,9.740031e-05,False,11331.421431613224,0.00056978216,False,-148.31886113559995,-1.3089166441361821,-0.00047238186,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-5C,-5.0,2.7,-2.3,NORMAL,11611.315813302894,0.0017394677,False,11161.368128842865,0.0010957156,False,449.94768446002854,4.031295081982714,0.00064375217,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11316.526044288055,0.0013759382,False,11161.368128842865,0.0010957156,False,155.15791544519016,1.3901334823303233,0.00028022262,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 12:00:00,13,Baseline,0.0,2.7,2.7,NORMAL,11161.368128842865,0.0010957156,False,11161.368128842865,0.0010957156,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+2.5C,2.5,2.7,5.2,NORMAL,11129.100977594415,0.0008562595,False,11161.368128842865,0.0010957156,False,-32.26715124845032,-0.2890967386432362,-0.00023945607,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+5C,5.0,2.7,7.7,NORMAL,11056.039594372949,0.00014412402,False,11161.368128842865,0.0010957156,False,-105.32853446991612,-0.9436883834852589,-0.00095159153,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-5C,-5.0,2.7,-2.3,NORMAL,11555.830969093413,0.0019033517,False,11150.50409943362,0.001259224,False,405.3268696597934,3.6350542185835493,0.0006441277,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11282.165890530086,0.001985098,False,11150.50409943362,0.001259224,False,131.6617910964669,1.1807698550880275,0.000725874,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 13:00:00,14,Baseline,0.0,2.7,2.7,NORMAL,11150.50409943362,0.001259224,False,11150.50409943362,0.001259224,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+2.5C,2.5,2.7,5.2,NORMAL,11029.749508196208,0.000891052,False,11150.50409943362,0.001259224,False,-120.75459123741166,-1.0829518572487256,-0.000368172,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+5C,5.0,2.7,7.7,NORMAL,10975.797614225694,0.00021458654,False,11150.50409943362,0.001259224,False,-174.70648520792565,-1.5668034704978022,-0.0010446375,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-5C,-5.0,2.7,-2.3,NORMAL,11654.588650805385,0.001953215,False,11281.229546878982,0.0020129383,False,373.3591039264029,3.309560384131133,-5.9723156e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11376.227218141743,0.0019133249,False,11281.229546878982,0.0020129383,False,94.99767126276129,0.8420861473299508,-9.961333e-05,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 14:00:00,15,Baseline,0.0,2.7,2.7,NORMAL,11281.229546878982,0.0020129383,False,11281.229546878982,0.0020129383,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+2.5C,2.5,2.7,5.2,NORMAL,11248.32859108809,0.0013754901,False,11281.229546878982,0.0020129383,False,-32.90095579089211,-0.2916433501700562,-0.00063744816,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+5C,5.0,2.7,7.7,NORMAL,11214.746676725248,0.00030909185,False,11281.229546878982,0.0020129383,False,-66.48287015373353,-0.5893229091515686,-0.0017038464,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-5C,-5.0,2.7,-2.3,NORMAL,11794.11773307901,0.004087006,False,11616.229246236928,0.004897577,False,177.88848684208278,1.5313789274579759,-0.000810571,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11691.693031670704,0.0039372374,False,11616.229246236928,0.004897577,False,75.46378543377614,0.649640979306797,-0.0009603398,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 15:00:00,16,Baseline,0.0,2.7,2.7,NORMAL,11616.229246236928,0.004897577,False,11616.229246236928,0.004897577,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+2.5C,2.5,2.7,5.2,NORMAL,11564.583468040299,0.0034176656,False,11616.229246236928,0.004897577,False,-51.64577819662918,-0.44460019772216364,-0.0014799116,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,2.7,7.7,NORMAL,11509.004603634743,0.0006676211,False,11616.229246236928,0.004897577,False,-107.22464260218476,-0.9230589404640076,-0.0042299563,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-5C,-5.0,2.7,-2.3,NORMAL,12076.295408604563,0.013918502,False,12029.858298480873,0.019324277,False,46.43711012369022,0.3860154373518621,-0.0054057743,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,12051.899025561952,0.018355181,False,12029.858298480873,0.019324277,False,22.04072708107924,0.18321684706678995,-0.00096909516,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 16:00:00,17,Baseline,0.0,2.7,2.7,NORMAL,12029.858298480873,0.019324277,False,12029.858298480873,0.019324277,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+2.5C,2.5,2.7,5.2,NORMAL,12045.939873222102,0.016590199,False,12029.858298480873,0.019324277,False,16.081574741228906,0.1336805001540183,-0.002734078,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,2.7,7.7,NORMAL,12078.936802790795,0.002697006,False,12029.858298480873,0.019324277,False,49.07850430992221,0.40797242238605447,-0.01662727,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-5C,-5.0,2.7,-2.3,NORMAL,12499.604354942956,0.046058457,False,12437.300370371762,0.054492604,False,62.30398457119372,0.5009445998394859,-0.008434147,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,12442.482037451417,0.044080455,False,12437.300370371762,0.054492604,False,5.181667079654289,0.04166231356764607,-0.010412149,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 17:00:00,18,Baseline,0.0,2.7,2.7,NORMAL,12437.300370371762,0.054492604,False,12437.300370371762,0.054492604,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+2.5C,2.5,2.7,5.2,NORMAL,12448.193002347427,0.047152687,False,12437.300370371762,0.054492604,False,10.892631975664699,0.08758035627742188,-0.007339917,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,2.7,7.7,NORMAL,12373.936651402719,0.007163922,False,12437.300370371762,0.054492604,False,-63.363718969043475,-0.5094652141713087,-0.04732868,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-5C,-5.0,2.7,-2.3,NORMAL,12777.756179309103,0.12465403,True,12664.370484622757,0.13483499,True,113.38569468634523,0.8953125212502241,-0.010180958,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,12738.141775158614,0.119797125,True,12664.370484622757,0.13483499,True,73.77129053585668,0.5825105213514619,-0.015037864,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 18:00:00,19,Baseline,0.0,2.7,2.7,NORMAL,12664.370484622757,0.13483499,True,12664.370484622757,0.13483499,True,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+2.5C,2.5,2.7,5.2,NORMAL,12672.978494219931,0.102214836,True,12664.370484622757,0.13483499,True,8.608009597173805,0.06797029199063437,-0.032620154,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,2.7,7.7,NORMAL,12718.79310174027,0.02909588,False,12664.370484622757,0.13483499,True,54.422617117512345,0.4297301408198141,-0.10573911,True,Alert -> No Alert
L4T,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-5C,-5.0,2.7,-2.3,NORMAL,13183.821525446625,0.18013357,True,13131.002207619944,0.19869481,True,52.81931782668107,0.4022489448370508,-0.018561244,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,13163.570619893842,0.16780339,True,13131.002207619944,0.19869481,True,32.5684122738985,0.24802685856681217,-0.030891418,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 19:00:00,20,Baseline,0.0,2.7,2.7,NORMAL,13131.002207619944,0.19869481,True,13131.002207619944,0.19869481,True,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+2.5C,2.5,2.7,5.2,NORMAL,13106.153589411764,0.18850031,True,13131.002207619944,0.19869481,True,-24.848618208179687,-0.18923626555907508,-0.010194495,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,2.7,7.7,NORMAL,13135.04032887716,0.04779632,False,13131.002207619944,0.19869481,True,4.038121257215607,0.030752574657799375,-0.15089849,True,Alert -> No Alert
L4T,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-5C,-5.0,2.7,-2.3,NORMAL,12841.448335565725,0.14477558,True,12756.610043854536,0.09968124,True,84.8382917111885,0.6650535794347584,0.04509434,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,12811.792838469075,0.1543411,True,12756.610043854536,0.09968124,True,55.18279461453858,0.4325819667202475,0.05465986,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 20:00:00,21,Baseline,0.0,2.7,2.7,NORMAL,12756.610043854536,0.09968124,True,12756.610043854536,0.09968124,True,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+2.5C,2.5,2.7,5.2,NORMAL,12758.85854603684,0.07650208,True,12756.610043854536,0.09968124,True,2.2485021823031275,0.01762617321195248,-0.023179166,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+5C,5.0,2.7,7.7,NORMAL,12787.744379389254,0.017194517,False,12756.610043854536,0.09968124,True,31.134335534718048,0.24406433549104947,-0.08248673,True,Alert -> No Alert
L4T,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-5C,-5.0,2.7,-2.3,NORMAL,11673.848012178742,0.017920744,False,11626.184441832422,0.013037168,False,47.66357034631983,0.40996743673548236,0.0048835753,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,11656.776163693894,0.014914305,False,11626.184441832422,0.013037168,False,30.59172186147225,0.26312778723344116,0.0018771365,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 21:00:00,22,Baseline,0.0,2.7,2.7,NORMAL,11626.184441832422,0.013037168,False,11626.184441832422,0.013037168,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+2.5C,2.5,2.7,5.2,NORMAL,11593.225366221555,0.010573291,False,11626.184441832422,0.013037168,False,-32.95907561086642,-0.28349004590255483,-0.0024638772,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+5C,5.0,2.7,7.7,NORMAL,11576.662851869587,0.0044690548,False,11626.184441832422,0.013037168,False,-49.521589962834696,-0.42594877288072264,-0.008568114,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-5C,-5.0,2.7,-2.3,NORMAL,10693.516028660428,0.0077367867,False,10699.181031392682,0.0057833656,False,-5.6650027322539245,-0.05294800336242677,0.0019534212,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,10673.980572734408,0.0072895777,False,10699.181031392682,0.0057833656,False,-25.20045865827342,-0.2355363329616748,0.0015062122,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 22:00:00,23,Baseline,0.0,2.7,2.7,NORMAL,10699.181031392682,0.0057833656,False,10699.181031392682,0.0057833656,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+2.5C,2.5,2.7,5.2,NORMAL,10729.84255048817,0.0067194207,False,10699.181031392682,0.0057833656,False,30.661519095488984,0.28657818767178916,0.0009360551,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+5C,5.0,2.7,7.7,NORMAL,10736.675916762522,0.0017104327,False,10699.181031392682,0.0057833656,False,37.49488536984063,0.35044631229087664,-0.004072933,False,No change
