fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,peak_risk_score,baseline_peak_risk_score,peak_risk_delta,peak_alert,baseline_peak_alert,alert_changed,alert_transition
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.003546488,0.00070164463,0.0028448433,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0086110765,0.0018665014,0.006744575,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0036486695,0.0010606535,0.002588016,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0027109822,0.0010648252,0.001646157,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.028844014,0.008254897,0.020589117,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.046920426,0.010494725,0.036425702,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.15950453,0.047163077,0.112341456,True,False,True,No Alert -> Alert
M5S,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.114091285,0.036949385,0.077141896,True,False,True,No Alert -> Alert
M5S,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.23598155,0.052295562,0.18368599,True,False,True,No Alert -> Alert
M5S,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.5966924,0.1889434,0.407749,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.732741,0.39366716,0.33907384,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.9474888,0.77027863,0.17721015,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.9762631,0.89741826,0.078844845,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.96668965,0.8570794,0.10961026,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.97476476,0.8964162,0.07834858,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.89273554,0.75529,0.13744557,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.5934651,0.4130697,0.1803954,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.47981986,0.235142,0.24467787,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,Baseline,0.0,4.3,4.3,NORMAL,0.00047515225,0.00047515225,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,Baseline,0.0,4.3,4.3,NORMAL,0.00036199464,0.00036199464,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,Baseline,0.0,4.3,4.3,NORMAL,0.00020939118,0.00020939118,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,Baseline,0.0,4.3,4.3,NORMAL,0.00024084761,0.00024084761,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,Baseline,0.0,4.3,4.3,NORMAL,0.0011040564,0.0011040564,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,Baseline,0.0,4.3,4.3,NORMAL,0.00069311546,0.00069311546,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,Baseline,0.0,4.3,4.3,NORMAL,0.00070164463,0.00070164463,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,4.3,4.3,NORMAL,0.0018665014,0.0018665014,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,4.3,4.3,NORMAL,0.0010606535,0.0010606535,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,Baseline,0.0,4.3,4.3,NORMAL,0.0010648252,0.0010648252,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 10:00:00,11,Baseline,0.0,4.3,4.3,NORMAL,0.008254897,0.008254897,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 11:00:00,12,Baseline,0.0,4.3,4.3,NORMAL,0.010494725,0.010494725,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 12:00:00,13,Baseline,0.0,4.3,4.3,NORMAL,0.047163077,0.047163077,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 13:00:00,14,Baseline,0.0,4.3,4.3,NORMAL,0.036949385,0.036949385,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 14:00:00,15,Baseline,0.0,4.3,4.3,NORMAL,0.052295562,0.052295562,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 15:00:00,16,Baseline,0.0,4.3,4.3,NORMAL,0.1889434,0.1889434,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 16:00:00,17,Baseline,0.0,4.3,4.3,NORMAL,0.39366716,0.39366716,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 17:00:00,18,Baseline,0.0,4.3,4.3,NORMAL,0.77027863,0.77027863,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 18:00:00,19,Baseline,0.0,4.3,4.3,NORMAL,0.89741826,0.89741826,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 19:00:00,20,Baseline,0.0,4.3,4.3,NORMAL,0.8570794,0.8570794,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 20:00:00,21,Baseline,0.0,4.3,4.3,NORMAL,0.8964162,0.8964162,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 21:00:00,22,Baseline,0.0,4.3,4.3,NORMAL,0.75529,0.75529,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 22:00:00,23,Baseline,0.0,4.3,4.3,NORMAL,0.4130697,0.4130697,0.0,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 23:00:00,24,Baseline,0.0,4.3,4.3,NORMAL,0.235142,0.235142,0.0,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+2.5C,2.5,4.3,6.8,NORMAL,0.00012263599,0.00014225148,-1.9615487e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+2.5C,2.5,4.3,6.8,NORMAL,4.68694e-05,6.2708044e-05,-1.5838643e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+2.5C,2.5,4.3,6.8,NORMAL,3.960262e-05,4.2226107e-05,-2.6234884e-06,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+2.5C,2.5,4.3,6.8,NORMAL,4.9552757e-05,5.674296e-05,-7.190203e-06,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+2.5C,2.5,4.3,6.8,NORMAL,7.9334044e-05,9.073618e-05,-1.1402139e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+2.5C,2.5,4.3,6.8,NORMAL,0.00017496341,0.00018931951,-1.4356105e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+2.5C,2.5,4.3,6.8,NORMAL,0.00020985868,0.00029439692,-8.453823e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,4.3,6.8,NORMAL,0.00023362317,0.00028962936,-5.600619e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,4.3,6.8,NORMAL,0.00059171545,0.0008087931,-0.00021707767,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+2.5C,2.5,4.3,6.8,NORMAL,0.00070798397,0.00176164,-0.001053656,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+2.5C,2.5,4.3,6.8,NORMAL,0.0012555443,0.004203242,-0.0029476974,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+2.5C,2.5,4.3,6.8,NORMAL,0.002577337,0.008373161,-0.005795824,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+2.5C,2.5,4.3,6.8,NORMAL,0.0014782582,0.009973725,-0.008495467,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+2.5C,2.5,4.3,6.8,NORMAL,0.00089169363,0.0060882354,-0.0051965415,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+2.5C,2.5,4.3,6.8,NORMAL,0.00043870145,0.00285562,-0.0024169188,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+2.5C,2.5,4.3,6.8,NORMAL,0.009353575,0.06421748,-0.054863904,False,True,True,Alert -> No Alert
M6G,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+2.5C,2.5,4.3,6.8,NORMAL,0.047476176,0.3270204,-0.27954423,False,True,True,Alert -> No Alert
M6G,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+2.5C,2.5,4.3,6.8,NORMAL,0.42054003,0.8456882,-0.4251482,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+2.5C,2.5,4.3,6.8,NORMAL,0.7924051,0.94861466,-0.15620953,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+2.5C,2.5,4.3,6.8,NORMAL,0.8401408,0.9334539,-0.0933131,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+2.5C,2.5,4.3,6.8,NORMAL,0.7878647,0.8999544,-0.11208969,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+2.5C,2.5,4.3,6.8,NORMAL,0.32147753,0.39810905,-0.076631516,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+2.5C,2.5,4.3,6.8,NORMAL,0.0076539433,0.018436378,-0.010782435,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+2.5C,2.5,4.3,6.8,NORMAL,0.0026789184,0.0030728679,-0.00039394945,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+5C,5.0,4.3,9.3,NORMAL,0.00010317745,0.00014225148,-3.9074024e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+5C,5.0,4.3,9.3,NORMAL,2.6592825e-05,6.2708044e-05,-3.611522e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+5C,5.0,4.3,9.3,NORMAL,3.807975e-05,4.2226107e-05,-4.1463572e-06,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+5C,5.0,4.3,9.3,NORMAL,2.8104274e-05,5.674296e-05,-2.8638686e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+5C,5.0,4.3,9.3,NORMAL,5.1900963e-05,9.073618e-05,-3.883522e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+5C,5.0,4.3,9.3,NORMAL,0.00013991904,0.00018931951,-4.9400478e-05,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+5C,5.0,4.3,9.3,NORMAL,0.0001173224,0.00029439692,-0.00017707451,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,4.3,9.3,NORMAL,0.00016747427,0.00028962936,-0.00012215509,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,4.3,9.3,NORMAL,0.00031950654,0.0008087931,-0.0004892866,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+5C,5.0,4.3,9.3,NORMAL,0.00060979207,0.00176164,-0.0011518479,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+5C,5.0,4.3,9.3,NORMAL,0.0011447159,0.004203242,-0.0030585257,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+5C,5.0,4.3,9.3,NORMAL,0.001765015,0.008373161,-0.006608146,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+5C,5.0,4.3,9.3,NORMAL,0.0013480323,0.009973725,-0.008625693,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+5C,5.0,4.3,9.3,NORMAL,0.00089169363,0.0060882354,-0.0051965415,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+5C,5.0,4.3,9.3,NORMAL,0.00037277804,0.00285562,-0.0024828422,False,False,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,4.3,9.3,NORMAL,0.00891215,0.06421748,-0.05530533,False,True,True,Alert -> No Alert
M6G,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,4.3,9.3,NORMAL,0.036423914,0.3270204,-0.2905965,False,True,True,Alert -> No Alert
M6G,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,4.3,9.3,NORMAL,0.27819738,0.8456882,-0.5674908,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,4.3,9.3,NORMAL,0.62183106,0.94861466,-0.3267836,True,True,False,No change
M6G,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,4.3,9.3,NORMAL,0.7566548,0.9334539,-0.17679912,True,True,False,No change
