fold,threshold,precision,recall,f1,balanced_accuracy,true_positive,false_positive,false_negative,true_negative,missed_peak_rate_pct,false_alarm_rate_pct,predicted_peak_rate_pct,actual_peak_rate_pct,n_observations
fold_2024,0.54,0.5099396074484147,0.8013682378993989,0.623269976010334,0.8846005620845189,40530,38950,10046,1171914,19.863176210060107,3.216711373036113,6.300735667174023,4.0093860984271945,1261440
fold_2024,0.55,0.5142298500977623,0.7956145207212907,0.624698238723249,0.8821110302307547,40239,38012,10337,1172852,20.438547927870925,3.1392460259781445,6.203307331303907,4.0093860984271945,1261440
fold_2024,0.56,0.5189587311484354,0.7899201202151218,0.626392492885645,0.8796684997011073,39951,37032,10625,1173832,21.007987978487822,3.0583120812907145,6.102787290715373,4.0093860984271945,1261440
fold_2024,0.57,0.5231520591341077,0.78365232521354,0.6274379432624113,0.8769087152303512,39634,36126,10942,1174738,21.634767478645998,2.9834894752837644,6.005834601725012,4.0093860984271945,1261440
fold_2024,0.58,0.5270471264521834,0.7777008857956343,0.6282975919492033,0.8742757260014522,39333,35296,11243,1175568,22.229911420436572,2.914943379272982,5.916175164890918,4.0093860984271945,1261440
fold_2024,0.59,0.531573358022002,0.7719669408415059,0.6296039476230407,0.8717766726300844,39043,34405,11533,1176459,22.803305915849414,2.841359558133696,5.822552004058854,4.0093860984271945,1261440
fold_2024,0.6,0.5357864437740445,0.7655211958241063,0.6303749654015858,0.8689089184501152,38717,33545,11859,1177319,23.44788041758937,2.7703358923875845,5.728532470826991,4.0093860984271945,1261440
fold_2024,0.61,0.5402413637898054,0.7594313508383423,0.6313531461634558,0.8662182884293854,38409,32687,12167,1178177,24.05686491616577,2.699477397957161,5.636098427194318,4.0093860984271945,1261440
fold_2024,0.62,0.5446733675526515,0.7532228725086998,0.6321929686268327,0.8634613219557994,38095,31846,12481,1179018,24.67771274913002,2.6300228597100914,5.544536402841197,4.0093860984271945,1261440
fold_2024,0.63,0.5494307358992628,0.747113255298956,0.633201786357657,0.8607612187513689,37786,30987,12790,1179877,25.2886744701044,2.559081779621824,5.451943810248605,4.0093860984271945,1261440
fold_2024,0.64,0.5543251365715723,0.7403313824739006,0.633966289376328,0.8577348980182238,37443,30104,13133,1180760,25.966861752609933,2.4861586437452927,5.354753297818366,4.0093860984271945,1261440
fold_2024,0.65,0.5587650302865925,0.7332133818411894,0.6342118315062167,0.8545149118273192,37083,29283,13493,1181581,26.67866181588105,2.418355818655109,5.261130136986301,4.0093860984271945,1261440
fold_2024,0.66,0.5638539778139692,0.7256208478329642,0.6345904445712507,0.8510886285703492,36699,28387,13877,1182477,27.437915216703573,2.344359069226602,5.159658802638255,4.0093860984271945,1261440
fold_2024,0.67,0.5685587333375055,0.7185226194242328,0.6348041784578835,0.847874399208542,36340,27576,14236,1183288,28.147738057576717,2.2773821007148616,5.066907661085743,4.0093860984271945,1261440
fold_2024,0.68,0.5737273539168155,0.7113057576716229,0.635151836158192,0.8446157185932077,35975,26729,14601,1184135,28.86942423283771,2.207432048520726,4.9708269913749366,4.0093860984271945,1261440
fold_2024,0.69,0.578047273791332,0.7030607402720658,0.634454456240521,0.8408124034609976,35558,25956,15018,1184908,29.693925972793423,2.1435933350070693,4.876490360223237,4.0093860984271945,1261440
fold_2024,0.7,0.5836582330982995,0.695586839607719,0.6347258933162534,0.837430984385844,35180,25095,15396,1185769,30.441316039228095,2.072487083603113,4.778269279553527,4.0093860984271945,1261440
fold_2024,0.71,0.5886539243594957,0.6868870610566277,0.6339878823271772,0.8334192833791707,34740,24276,15836,1186588,31.311293894337233,2.0048494298286186,4.678462709284627,4.0093860984271945,1261440
fold_2024,0.72,0.5938018528761062,0.6792747548244227,0.6336690275933304,0.829933149687215,34355,23501,16221,1187363,32.07252451755773,1.9408455449992732,4.5865043125317095,4.0093860984271945,1261440
fold_2024,0.73,0.5994628405838075,0.6707924707371085,0.6331249416814407,0.8260359769084795,33926,22668,16650,1188196,32.92075292628915,1.8720516920149577,4.486459918822932,4.0093860984271945,1261440
fold_2024,0.74,0.6054092166398496,0.6621124644099968,0.6324925157476226,0.8220436593644482,33487,21826,17089,1189038,33.78875355900032,1.8025145681100436,4.384909309994926,4.0093860984271945,1261440
fold_2024,0.75,0.6110956798696369,0.6525031635558367,0.6311209707493857,0.8175792618476867,33001,21002,17575,1189862,34.74968364441632,1.7344639860463271,4.2810597412480975,4.0093860984271945,1261440
fold_2024,0.76,0.6165651736763227,0.6426170515659602,0.6293216121755463,0.8129624192012335,32501,20212,18075,1190652,35.738294843403985,1.6692213163493175,4.178795662100457,4.0093860984271945,1261440
fold_2024,0.77,0.623086809206683,0.6326716229041442,0.6278426371038949,0.8083431714858993,31998,19356,18578,1191508,36.732837709585574,1.598527993234583,4.071061643835616,4.0093860984271945,1261440
fold_2024,0.78,0.6290128892802818,0.6214014552356849,0.6251840063656257,0.8030466888488312,31428,18536,19148,1192328,37.85985447643151,1.5308077538022438,3.960870116692034,4.0093860984271945,1261440
fold_2024,0.79,0.6349774677449225,0.6101312875672256,0.6223064745444828,0.7977407088611111,30858,17739,19718,1193125,38.98687124327744,1.4649869845003236,3.852501902587519,4.0093860984271945,1261440
fold_2024,0.8,0.6412103746397695,0.5983074976273332,0.6190164470992554,0.7921620470205668,30260,16932,20316,1193932,40.16925023726669,1.3983403586199605,3.741121258244546,4.0093860984271945,1261440
fold_2024,0.81,0.6474927222185742,0.5849019297690604,0.6146078971151948,0.7858007547866166,29582,16105,20994,1194759,41.509807023093956,1.3300420195827112,3.621813165905632,4.0093860984271945,1261440
fold_2024,0.82,0.6544623461259956,0.5718522619424233,0.6103748100624683,0.7796207159947981,28922,15270,21654,1195594,42.814773805757675,1.2610829952827074,3.503297818366311,4.0093860984271945,1261440
fold_2024,0.83,0.6614670075766461,0.5575569440050617,0.6050833091935155,0.772819090932485,28199,14432,22377,1196432,44.244305599493835,1.1918762140091703,3.37955035514967,4.0093860984271945,1261440
fold_2024,0.84,0.6679253556811537,0.5420950648528946,0.5984676503972758,0.765418906916068,27417,13631,23159,1197233,45.79049351471053,1.1257251020758732,3.2540588533739223,4.0093860984271945,1261440
fold_2024,0.85,0.6754924857839155,0.526119107877254,0.5915214298417215,0.7577810916175076,26609,12783,23967,1198081,47.3880892122746,1.0556924642238932,3.1227803145611364,4.0093860984271945,1261440
fold_2024,0.86,0.683851261620186,0.5090754508067067,0.5836601455353297,0.7496226399767489,25747,11903,24829,1198961,49.09245491932933,0.9830170853208949,2.9846841704718416,4.0093860984271945,1261440
fold_2024,0.87,0.6931992310478367,0.49195270484024045,0.5754894817795974,0.7414291860992122,24881,11012,25695,1199852,50.80472951597596,0.9094332641816092,2.8453989091831557,4.0093860984271945,1261440
fold_2024,0.88,0.703650406742827,0.4737424865548877,0.5662495421083106,0.7327043839109089,23960,10091,26616,1200773,52.62575134451123,0.833371873306994,2.69937531709792,4.0093860984271945,1261440
fold_2024,0.89,0.7140757419395191,0.45147896235368556,0.5531961285477208,0.7219640778284899,22834,9143,27742,1201721,54.852103764631444,0.7550806696705823,2.5349600456621006,4.0093860984271945,1261440
fold_2024,0.9,0.7243109446079743,0.4281477380575767,0.5381747688637042,0.710670514069024,21654,8242,28922,1202622,57.18522619424233,0.6806709919528535,2.3699898528665653,4.0093860984271945,1261440
